Date,Tick,Close,Polarity,News
2016-10-20,WCG,118.44,-4.99999249892e-07,1
2016-10-21,WCG,118.07,0.0,1
2016-10-22,WCG,118.12,0.0,0
2016-10-23,WCG,118.17,0.0,0
2016-10-24,WCG,118.22,0.0,1
2016-10-25,WCG,118.33,2.999997,1
2016-10-26,WCG,115.48,2.9999978,1
2016-10-27,WCG,115.14,0.0,1
2016-10-28,WCG,114.03,0.0,1
2016-10-29,WCG,113.856666667,0.0,0
2016-10-30,WCG,113.683333333,0.0,0
2016-10-31,WCG,113.51,0.999999000001,1
2016-11-01,WCG,121.4,1.999998,1
2016-11-02,WCG,122.47,-0.999999000001,1
2016-11-03,WCG,118.76,1.9999985,1
2016-11-04,WCG,120.69,0.0,0
2016-11-05,WCG,122.383333333,0.0,0
2016-11-06,WCG,124.076666667,0.0,0
2016-11-07,WCG,125.77,0.0,1
2016-11-08,WCG,128.21,1.499998875,1
2016-11-09,WCG,117.24,0.0,1
2016-11-10,WCG,119.83,0.0,1
2016-11-11,WCG,120.85,0.0,1
2016-11-12,WCG,122.9,0.0,0
2016-11-13,WCG,124.95,0.0,0
2016-11-14,WCG,127.0,0.0,1
2016-11-15,WCG,128.74,0.999999000001,1
2016-11-16,WCG,128.3,-0.499999875,1
2016-11-17,WCG,129.07,0.0,1
2016-11-18,WCG,128.6,-1.999998,1
2016-11-19,WCG,129.186666667,0.0,0
2016-11-20,WCG,129.773333333,0.0,0
2016-11-21,WCG,130.36,0.0,1
2016-11-22,WCG,132.6,-0.999999000001,1
2016-11-23,WCG,135.37,0.999999000001,1
2016-11-24,WCG,134.935,0.0,0
2016-11-25,WCG,134.5,0.999999000001,1
2016-11-26,WCG,134.28,0.0,0
2016-11-27,WCG,134.06,0.0,0
2016-11-28,WCG,133.84,0.0,1
2016-11-29,WCG,137.49,0.333333222222,1
2016-11-30,WCG,137.02,-0.833333097222,1
2016-12-01,WCG,138.51,0.999999000001,1
2016-12-02,WCG,138.26,0.0,1
2016-12-03,WCG,137.813333333,0.0,0
2016-12-04,WCG,137.366666667,0.0,0
2016-12-05,WCG,136.92,0.0,0
2016-12-06,WCG,138.65,0.0,0
2016-12-07,WCG,139.68,0.0,1
2016-12-08,WCG,141.4,0.333333222222,1
2016-12-09,WCG,139.85,0.9999995,1
2016-12-10,WCG,140.096666667,0.0,0
2016-12-11,WCG,140.343333333,0.0,0
2016-12-12,WCG,140.59,0.0,1
2016-12-13,WCG,139.17,0.0,0
2016-12-14,WCG,137.52,0.999999000001,1
2016-12-15,WCG,137.39,0.0,1
2016-12-16,WCG,136.5,0.999999000001,1
2016-12-17,WCG,136.256666667,0.0,0
2016-12-18,WCG,136.013333333,0.0,0
2016-12-19,WCG,135.77,0.999999000001,1
2016-12-20,WCG,137.81,-6.66665777693e-07,1
2016-12-21,WCG,137.79,-1.999998,1
2016-12-22,WCG,136.04,0.0,1
2016-12-23,WCG,138.3,-0.999999000001,1
2016-12-24,WCG,138.3275,0.0,0
2016-12-25,WCG,138.355,0.0,0
2016-12-26,WCG,138.3825,0.0,0
2016-12-27,WCG,138.41,0.999999666667,1
2016-12-28,WCG,137.61,0.999999000001,1
2016-12-29,WCG,137.1,0.0,1
2016-12-30,WCG,137.08,-0.9999995,1
2016-12-31,WCG,137.035,0.0,0
2017-01-01,WCG,136.99,0.0,0
2017-01-02,WCG,136.945,0.0,0
2017-01-03,WCG,136.9,-0.999999000001,1
2017-01-04,WCG,136.63,-0.333333222222,1
2017-01-05,WCG,138.73,0.0,1
2017-01-06,WCG,140.68,0.0,0
2017-01-07,WCG,140.07,0.0,0
2017-01-08,WCG,139.46,0.0,0
2017-01-09,WCG,138.85,0.999999000001,1
2017-01-10,WCG,141.09,0.0,1
2017-01-11,WCG,143.29,0.499999875,1
2017-01-12,WCG,144.59,0.0,1
2017-01-13,WCG,145.78,0.0,0
2017-01-14,WCG,145.625,0.0,0
2017-01-15,WCG,145.47,0.0,0
2017-01-16,WCG,145.315,0.0,0
2017-01-17,WCG,145.16,1.66666477778,1
2017-01-18,WCG,145.19,-6.66665777693e-07,1
2017-01-19,WCG,144.96,0.0,1
2017-01-20,WCG,146.02,0.0,0
2017-01-21,WCG,145.636666667,0.0,0
2017-01-22,WCG,145.253333333,0.0,0
2017-01-23,WCG,144.87,0.0,0
2017-01-24,WCG,144.57,0.9999995,1
2017-01-25,WCG,145.84,0.999999000001,1
2017-01-26,WCG,144.85,-0.9999995,1
2017-01-27,WCG,145.32,0.0,0
2017-01-28,WCG,145.216666667,0.0,0
2017-01-29,WCG,145.113333333,0.0,0
2017-01-30,WCG,145.01,-0.333333222222,1
2017-01-31,WCG,145.54,0.0,1
2017-02-01,WCG,147.8,0.0,1
2017-02-02,WCG,148.21,0.0,0
2017-02-03,WCG,148.67,0.0,0
2017-02-04,WCG,148.45,0.0,0
2017-02-05,WCG,148.23,0.0,0
2017-02-06,WCG,148.01,0.999999000001,1
2017-02-07,WCG,146.04,3.9999965,1
2017-02-08,WCG,141.55,0.666665777779,1
2017-02-09,WCG,142.97,0.0,1
2017-02-10,WCG,142.55,0.0,0
2017-02-11,WCG,142.953333333,-0.999999000001,1
2017-02-12,WCG,143.356666667,0.0,0
2017-02-13,WCG,143.76,0.0,1
2017-02-14,WCG,142.66,0.0,0
2017-02-15,WCG,141.55,-0.999999000001,1
2017-02-16,WCG,141.15,0.0,1
2017-02-17,WCG,137.45,-0.999999000001,1
2017-02-18,WCG,138.015,0.0,0
2017-02-19,WCG,138.58,0.0,0
2017-02-20,WCG,139.145,0.0,0
2017-02-21,WCG,139.71,0.0,1
2017-02-22,WCG,139.18,-1.9999993,1
2017-02-23,WCG,139.12,0.0,1
2017-02-24,WCG,140.56,0.0,0
2017-02-25,WCG,140.893333333,0.0,0
2017-02-26,WCG,141.226666667,0.0,0
2017-02-27,WCG,141.56,0.0,1
2017-02-28,WCG,141.2,0.0,1
2017-03-01,WCG,143.97,0.999999666667,1
2017-03-02,WCG,143.58,-0.999999000001,1
2017-03-03,WCG,142.94,0.0,1
2017-03-04,WCG,143.01,0.0,0
2017-03-05,WCG,143.08,0.0,0
2017-03-06,WCG,143.15,0.0,1
2017-03-07,WCG,144.43,0.0,1
2017-03-08,WCG,144.86,-0.999999000001,1
2017-03-09,WCG,143.13,0.0,1
2017-03-10,WCG,141.18,0.0,0
2017-03-11,WCG,141.466666667,0.0,0
2017-03-12,WCG,141.753333333,0.0,0
2017-03-13,WCG,142.04,0.0,0
2017-03-14,WCG,140.02,0.0,0
2017-03-15,WCG,144.25,0.0,0
2017-03-16,WCG,143.48,-0.999999000001,1
2017-03-17,WCG,144.73,0.0,0
2017-03-18,WCG,143.503333333,0.0,0
2017-03-19,WCG,142.276666667,0.0,0
2017-03-20,WCG,141.05,-0.428571367347,1
2017-03-21,WCG,138.24,-0.999999000001,1
2017-03-22,WCG,137.59,1.99999925,1
2017-03-23,WCG,137.36,0.0,1
2017-03-24,WCG,139.22,0.9999995,1
2017-03-25,WCG,139.153333333,0.0,0
2017-03-26,WCG,139.086666667,0.0,0
2017-03-27,WCG,139.02,0.0,1
2017-03-28,WCG,139.35,-0.999999000001,1
2017-03-29,WCG,137.42,0.999999666667,1
2017-03-30,WCG,139.38,0.0,1
2017-03-31,WCG,140.21,0.0,1
2017-04-01,WCG,140.54,0.0,0
2017-04-02,WCG,140.87,0.0,0
2017-04-03,WCG,141.2,1.99999955,1
2017-04-04,WCG,140.32,0.999999000001,1
2017-04-05,WCG,142.58,0.333333222222,1
2017-04-06,WCG,143.95,-1.999998,1
2017-04-07,WCG,142.95,0.0,1
2017-04-08,WCG,143.103333333,0.0,0
2017-04-09,WCG,143.256666667,0.0,0
2017-04-10,WCG,143.41,0.9999995,1
2017-04-11,WCG,146.14,0.999999000001,1
2017-04-12,WCG,145.71,0.0,0
2017-04-13,WCG,144.81,0.0,1
2017-04-14,WCG,145.2425,0.0,0
2017-04-15,WCG,145.675,0.0,0
2017-04-16,WCG,146.1075,0.0,0
2017-04-17,WCG,146.54,-0.228571407347,1
2017-04-18,WCG,146.63,0.0,1
2017-04-19,WCG,148.3,0.999999000001,1
2017-04-20,WCG,150.24,0.0,0
2017-04-21,WCG,150.14,0.0,0
2017-04-22,WCG,150.976666667,0.0,0
2017-04-23,WCG,151.813333333,0.0,0
2017-04-24,WCG,152.65,-0.999999857143,1
2017-04-25,WCG,153.52,0.0,0
2017-04-26,WCG,153.56,-0.9999995,1
2017-04-27,WCG,153.38,0.0,1
2017-04-28,WCG,153.41,0.9999995,1
2017-04-29,WCG,154.87,0.0,0
2017-04-30,WCG,156.33,0.0,0
2017-05-01,WCG,157.79,0.0,1
2017-05-02,WCG,158.58,0.9999995,1
2017-05-03,WCG,165.9,2.79999704,1
2017-05-04,WCG,169.84,1.999998,1
2017-05-05,WCG,170.86,0.0,1
2017-05-06,WCG,170.576666667,0.0,0
2017-05-07,WCG,170.293333333,0.0,0
2017-05-08,WCG,170.01,0.0,0
2017-05-09,WCG,170.02,0.0,0
2017-05-10,WCG,172.92,-0.999999666667,1
2017-05-11,WCG,172.73,0.0,1
2017-05-12,WCG,172.62,-0.9999998,1
2017-05-13,WCG,172.856666667,0.0,0
2017-05-14,WCG,173.093333333,0.0,0
2017-05-15,WCG,173.33,0.0,0
2017-05-16,WCG,168.27,0.0,0
2017-05-17,WCG,167.53,0.999999000001,1
2017-05-18,WCG,168.77,0.0,1
2017-05-19,WCG,170.79,0.0,0
2017-05-20,WCG,170.98,0.0,0
2017-05-21,WCG,171.17,0.0,0
2017-05-22,WCG,171.36,0.0,1
2017-05-23,WCG,171.25,0.0,0
2017-05-24,WCG,172.07,0.0,1
2017-05-25,WCG,172.82,0.999999000001,1
2017-05-26,WCG,172.97,0.299999915,1
2017-05-27,WCG,172.85,0.0,0
2017-05-28,WCG,172.73,0.0,0
2017-05-29,WCG,172.61,0.9999995,1
2017-05-30,WCG,172.49,0.0,0
2017-05-31,WCG,171.8,0.0,0
2017-06-01,WCG,175.33,-1.53846049704,1
2017-06-02,WCG,174.25,0.0,1
2017-06-03,WCG,174.246666667,0.0,0
2017-06-04,WCG,174.243333333,0.0,0
2017-06-05,WCG,174.24,0.999999000001,1
2017-06-06,WCG,177.36,0.9999995,1
2017-06-07,WCG,179.11,0.999999666667,1
2017-06-08,WCG,179.96,0.0,1
2017-06-09,WCG,177.46,0.0,0
2017-06-10,WCG,175.883333333,0.0,0
2017-06-11,WCG,174.306666667,0.0,0
2017-06-12,WCG,172.73,-0.999999666667,1
2017-06-13,WCG,174.95,0.0,0
2017-06-14,WCG,174.57,-0.9999995,1
2017-06-15,WCG,173.39,0.9999995,1
2017-06-16,WCG,174.66,0.0,0
2017-06-17,WCG,175.293333333,0.0,0
2017-06-18,WCG,175.926666667,0.0,0
2017-06-19,WCG,176.56,0.0,0
2017-06-20,WCG,176.57,-0.999999000001,1
2017-06-21,WCG,177.54,2.99999816667,1
2017-06-22,WCG,183.6,0.0,1
2017-06-23,WCG,183.28,0.0,0
2017-06-24,WCG,182.643333333,0.0,0
2017-06-25,WCG,182.006666667,0.0,0
2017-06-26,WCG,181.37,0.0,1
2017-06-27,WCG,179.65,0.0,1
2017-06-28,WCG,180.78,-1.49999970833,1
2017-06-29,WCG,178.74,-0.9999999,1
2017-06-30,WCG,179.56,0.0,0
2017-07-01,WCG,179.643333333,0.0,0
2017-07-02,WCG,179.726666667,0.0,0
2017-07-03,WCG,179.81,0.0,1
2017-07-04,WCG,181.085,0.0,0
2017-07-05,WCG,182.36,0.9999995,1
2017-07-06,WCG,179.77,0.0,1
2017-07-07,WCG,181.13,0.0,0
2017-07-08,WCG,181.013333333,0.0,0
2017-07-09,WCG,180.896666667,0.0,0
2017-07-10,WCG,180.78,0.0,0
2017-07-11,WCG,181.74,0.0,1
2017-07-12,WCG,183.12,-0.999999000001,1
2017-07-13,WCG,182.47,0.0,1
2017-07-14,WCG,182.21,0.0,0
2017-07-15,WCG,182.326666667,0.0,0
2017-07-16,WCG,182.443333333,0.0,0
2017-07-17,WCG,182.56,0.0,1
2017-07-18,WCG,181.47,0.0,0
2017-07-19,WCG,182.28,0.0,0
2017-07-20,WCG,183.77,0.9999995,1
2017-07-21,WCG,183.87,0.0,0
2017-07-22,WCG,183.743333333,0.0,0
2017-07-23,WCG,183.616666667,0.0,0
2017-07-24,WCG,183.49,0.0,0
2017-07-25,WCG,180.54,0.0,0
2017-07-26,WCG,180.04,-0.499999875,1
2017-07-27,WCG,179.06,0.99999975,1
2017-07-28,WCG,179.96,0.0,0
2017-07-29,WCG,178.97,0.0,0
2017-07-30,WCG,177.98,0.0,0
2017-07-31,WCG,176.99,0.999999666667,1
2017-08-01,WCG,178.02,-0.999999000001,1
2017-08-02,WCG,179.3,0.0,0
2017-08-03,WCG,182.52,-0.9999995,1
2017-08-04,WCG,173.21,1.9999988,1
2017-08-05,WCG,173.18,0.0,1
2017-08-06,WCG,173.15,0.0,0
2017-08-07,WCG,173.12,0.9999995,1
2017-08-08,WCG,173.75,0.0,0
2017-08-09,WCG,173.77,0.0,0
2017-08-10,WCG,172.03,0.0,0
2017-08-11,WCG,172.39,0.0,1
2017-08-12,WCG,173.036666667,0.9999995,1
2017-08-13,WCG,173.683333333,0.0,0
2017-08-14,WCG,174.33,0.0,1
2017-08-15,WCG,174.11,1.99999866667,1
2017-08-16,WCG,174.64,0.0,0
2017-08-17,WCG,175.76,1.9999985,1
2017-08-18,WCG,173.56,-0.9999995,1
2017-08-19,WCG,173.736666667,0.0,0
2017-08-20,WCG,173.913333333,0.0,0
2017-08-21,WCG,174.09,-0.9999995,1
2017-08-22,WCG,171.85,0.0,0
2017-08-23,WCG,169.78,0.0,0
2017-08-24,WCG,169.54,0.0,0
2017-08-25,WCG,168.82,0.0,1
2017-08-26,WCG,168.62,0.0,0
2017-08-27,WCG,168.42,0.0,0
2017-08-28,WCG,168.22,0.66666502778,1
2017-08-29,WCG,167.36,0.9999995,1
2017-08-30,WCG,169.89,0.9999995,1
2017-08-31,WCG,174.68,0.999999000001,1
2017-09-01,WCG,175.45,0.0,1
2017-09-02,WCG,175.59,0.0,0
2017-09-03,WCG,175.73,0.0,0
2017-09-04,WCG,175.87,0.0,0
2017-09-05,WCG,176.01,0.999999000001,1
2017-09-06,WCG,171.34,-0.499999875,1
2017-09-07,WCG,172.44,0.0,0
2017-09-08,WCG,172.2,0.0,0
2017-09-09,WCG,173.516666667,0.0,0
2017-09-10,WCG,174.833333333,0.0,0
2017-09-11,WCG,176.15,0.933333102222,1
2017-09-12,WCG,175.39,1.00000016667,1
2017-09-13,WCG,174.5,0.9999995,1
2017-09-14,WCG,176.18,0.0,0
2017-09-15,WCG,177.79,0.999999000001,1
2017-09-16,WCG,177.19,0.0,0
2017-09-17,WCG,176.59,0.0,0
2017-09-18,WCG,175.99,4.99999249892e-07,1
2017-09-19,WCG,168.16,-0.333333222222,1
2017-09-20,WCG,165.67,0.999999666667,1
2017-09-21,WCG,166.06,0.0,0
2017-09-22,WCG,167.16,0.333333222222,1
2017-09-23,WCG,166.156666667,0.0,0
2017-09-24,WCG,165.153333333,0.0,0
2017-09-25,WCG,164.15,0.0,1
2017-09-26,WCG,165.42,1.42857116735,1
2017-09-27,WCG,168.22,0.0,1
2017-09-28,WCG,170.91,0.0,0
2017-09-29,WCG,171.74,0.0,0
2017-09-30,WCG,116.455,0.0,0
2016-01-04,MGLN,61.17,0.0,0
2016-01-05,MGLN,61.81,0.0,0
2016-01-06,MGLN,60.33,0.0,0
2016-01-07,MGLN,59.32,0.0,0
2016-01-08,MGLN,58.37,0.0,0
2016-01-09,MGLN,58.3566666667,0.0,0
2016-01-10,MGLN,58.3433333333,0.0,0
2016-01-11,MGLN,58.33,0.0,0
2016-01-12,MGLN,58.28,0.0,0
2016-01-13,MGLN,57.44,0.0,0
2016-01-14,MGLN,58.86,0.0,0
2016-01-15,MGLN,57.5,0.0,0
2016-01-16,MGLN,57.7375,0.0,0
2016-01-17,MGLN,57.975,0.0,0
2016-01-18,MGLN,58.2125,0.0,0
2016-01-19,MGLN,58.45,0.0,0
2016-01-20,MGLN,58.79,0.0,0
2016-01-21,MGLN,56.44,0.0,0
2016-01-22,MGLN,57.6,0.0,0
2016-01-23,MGLN,57.26,0.0,0
2016-01-24,MGLN,56.92,0.0,0
2016-01-25,MGLN,56.58,0.0,0
2016-01-26,MGLN,57.99,0.0,0
2016-01-27,MGLN,56.23,0.0,0
2016-01-28,MGLN,55.6,0.0,0
2016-01-29,MGLN,57.0,0.0,0
2016-01-30,MGLN,57.1566666667,0.0,0
2016-01-31,MGLN,57.3133333333,0.0,0
2016-02-01,MGLN,57.47,0.0,0
2016-02-02,MGLN,57.45,0.0,0
2016-02-03,MGLN,57.47,0.0,0
2016-02-04,MGLN,57.04,0.0,0
2016-02-05,MGLN,54.03,0.0,0
2016-02-06,MGLN,53.5933333333,0.0,0
2016-02-07,MGLN,53.1566666667,0.0,0
2016-02-08,MGLN,52.72,0.0,0
2016-02-09,MGLN,54.07,0.0,0
2016-02-10,MGLN,53.28,0.0,0
2016-02-11,MGLN,52.79,0.0,0
2016-02-12,MGLN,52.57,0.0,0
2016-02-13,MGLN,52.91,0.0,0
2016-02-14,MGLN,53.25,0.0,0
2016-02-15,MGLN,53.59,0.0,0
2016-02-16,MGLN,53.93,0.0,0
2016-02-17,MGLN,55.88,0.0,0
2016-02-18,MGLN,54.91,0.0,0
2016-02-19,MGLN,55.45,0.0,1
2016-02-20,MGLN,55.6,0.0,1
2016-02-21,MGLN,55.75,0.0,0
2016-02-22,MGLN,55.9,0.0,0
2016-02-23,MGLN,55.97,0.999999000001,1
2016-02-24,MGLN,56.21,0.0,0
2016-02-25,MGLN,57.0,0.0,0
2016-02-26,MGLN,58.4,0.0,0
2016-02-27,MGLN,59.9266666667,0.0,0
2016-02-28,MGLN,61.4533333333,0.0,0
2016-02-29,MGLN,62.98,0.0,1
2016-03-01,MGLN,63.77,0.0,1
2016-03-02,MGLN,65.2,0.0,0
2016-03-03,MGLN,64.87,0.0,0
2016-03-04,MGLN,65.16,0.999999000001,1
2016-03-05,MGLN,65.3533333333,0.0,0
2016-03-06,MGLN,65.5466666667,0.0,0
2016-03-07,MGLN,65.74,0.0,0
2016-03-08,MGLN,64.83,0.0,0
2016-03-09,MGLN,64.49,0.0,0
2016-03-10,MGLN,64.72,0.0,0
2016-03-11,MGLN,66.25,0.0,0
2016-03-12,MGLN,66.2066666667,0.0,0
2016-03-13,MGLN,66.1633333333,0.0,0
2016-03-14,MGLN,66.12,0.0,0
2016-03-15,MGLN,64.72,0.0,0
2016-03-16,MGLN,66.26,0.0,0
2016-03-17,MGLN,64.36,0.0,0
2016-03-18,MGLN,66.82,0.0,0
2016-03-19,MGLN,66.6433333333,0.0,0
2016-03-20,MGLN,66.4666666667,0.0,0
2016-03-21,MGLN,66.29,0.0,0
2016-03-22,MGLN,66.31,0.0,0
2016-03-23,MGLN,66.14,0.0,0
2016-03-24,MGLN,66.41,0.0,0
2016-03-25,MGLN,66.26,0.0,0
2016-03-26,MGLN,66.11,0.0,0
2016-03-27,MGLN,65.96,0.0,0
2016-03-28,MGLN,65.81,0.0,0
2016-03-29,MGLN,68.31,0.0,0
2016-03-30,MGLN,67.63,0.0,0
2016-03-31,MGLN,67.93,0.0,0
2016-04-01,MGLN,69.4,0.0,0
2016-04-02,MGLN,69.37,0.0,0
2016-04-03,MGLN,69.34,0.0,0
2016-04-04,MGLN,69.31,0.0,0
2016-04-05,MGLN,68.69,0.0,0
2016-04-06,MGLN,69.14,0.0,0
2016-04-07,MGLN,69.32,0.0,0
2016-04-08,MGLN,68.73,0.0,0
2016-04-09,MGLN,68.2433333333,0.0,0
2016-04-10,MGLN,67.7566666667,0.0,0
2016-04-11,MGLN,67.27,0.0,0
2016-04-12,MGLN,69.14,0.0,0
2016-04-13,MGLN,69.94,0.0,0
2016-04-14,MGLN,70.44,0.0,0
2016-04-15,MGLN,70.45,0.0,0
2016-04-16,MGLN,70.4733333333,0.0,0
2016-04-17,MGLN,70.4966666667,0.0,0
2016-04-18,MGLN,70.52,0.0,0
2016-04-19,MGLN,70.47,0.0,0
2016-04-20,MGLN,70.46,0.0,0
2016-04-21,MGLN,70.83,0.0,0
2016-04-22,MGLN,71.17,0.0,0
2016-04-23,MGLN,70.9533333333,0.0,0
2016-04-24,MGLN,70.7366666667,0.0,0
2016-04-25,MGLN,70.52,0.0,0
2016-04-26,MGLN,71.57,0.0,0
2016-04-27,MGLN,70.92,0.0,0
2016-04-28,MGLN,70.26,0.0,0
2016-04-29,MGLN,70.46,0.0,0
2016-04-30,MGLN,70.0466666667,0.0,0
2016-05-01,MGLN,69.6333333333,0.0,0
2016-05-02,MGLN,69.22,0.0,0
2016-05-03,MGLN,69.87,0.0,0
2016-05-04,MGLN,67.96,0.0,0
2016-05-05,MGLN,68.12,0.0,1
2016-05-06,MGLN,67.39,0.0,0
2016-05-07,MGLN,67.61,0.0,0
2016-05-08,MGLN,67.83,0.0,0
2016-05-09,MGLN,68.05,0.0,0
2016-05-10,MGLN,67.51,0.0,0
2016-05-11,MGLN,66.45,0.0,0
2016-05-12,MGLN,65.44,0.0,0
2016-05-13,MGLN,65.51,0.0,0
2016-05-14,MGLN,65.7366666667,0.0,0
2016-05-15,MGLN,65.9633333333,0.0,0
2016-05-16,MGLN,66.19,0.0,0
2016-05-17,MGLN,65.04,0.0,0
2016-05-18,MGLN,65.36,0.0,0
2016-05-19,MGLN,64.62,0.9999995,1
2016-05-20,MGLN,65.08,0.0,0
2016-05-21,MGLN,65.3366666667,0.0,0
2016-05-22,MGLN,65.5933333333,0.0,0
2016-05-23,MGLN,65.85,0.0,0
2016-05-24,MGLN,66.37,0.0,0
2016-05-25,MGLN,65.98,0.0,0
2016-05-26,MGLN,65.37,0.0,0
2016-05-27,MGLN,66.2,0.0,0
2016-05-28,MGLN,66.2125,0.0,0
2016-05-29,MGLN,66.225,0.0,0
2016-05-30,MGLN,66.2375,0.0,0
2016-05-31,MGLN,66.25,0.0,0
2016-06-01,MGLN,66.4,0.0,0
2016-06-02,MGLN,67.29,0.0,0
2016-06-03,MGLN,65.97,0.0,0
2016-06-04,MGLN,66.0466666667,0.0,0
2016-06-05,MGLN,66.1233333333,0.0,0
2016-06-06,MGLN,66.2,0.0,0
2016-06-07,MGLN,66.43,0.0,0
2016-06-08,MGLN,67.89,0.0,0
2016-06-09,MGLN,67.42,0.0,0
2016-06-10,MGLN,66.77,0.0,0
2016-06-11,MGLN,66.42,0.0,0
2016-06-12,MGLN,66.07,0.0,0
2016-06-13,MGLN,65.72,-0.333333222222,1
2016-06-14,MGLN,65.38,0.999999000001,1
2016-06-15,MGLN,64.07,0.0,0
2016-06-16,MGLN,64.67,0.0,0
2016-06-17,MGLN,64.46,0.0,0
2016-06-18,MGLN,64.89,0.0,0
2016-06-19,MGLN,65.32,0.0,0
2016-06-20,MGLN,65.75,0.0,1
2016-06-21,MGLN,65.96,0.0,1
2016-06-22,MGLN,65.53,0.0,1
2016-06-23,MGLN,65.68,0.0,0
2016-06-24,MGLN,63.6,-0.9999995,1
2016-06-25,MGLN,63.2066666667,0.0,0
2016-06-26,MGLN,62.8133333333,0.0,0
2016-06-27,MGLN,62.42,0.0,0
2016-06-28,MGLN,63.98,0.0,0
2016-06-29,MGLN,64.95,0.0,0
2016-06-30,MGLN,65.77,0.0,0
2016-07-01,MGLN,65.97,0.0,1
2016-07-02,MGLN,65.625,0.0,0
2016-07-03,MGLN,65.28,0.0,0
2016-07-04,MGLN,64.935,0.0,0
2016-07-05,MGLN,64.59,-0.9999995,1
2016-07-06,MGLN,65.13,0.0,0
2016-07-07,MGLN,65.7,0.0,0
2016-07-08,MGLN,67.3,0.0,1
2016-07-09,MGLN,67.38,0.0,0
2016-07-10,MGLN,67.46,0.0,0
2016-07-11,MGLN,67.54,-0.999999000001,1
2016-07-12,MGLN,67.7,0.0,0
2016-07-13,MGLN,68.86,0.0,0
2016-07-14,MGLN,69.03,0.0,0
2016-07-15,MGLN,68.74,0.0,0
2016-07-16,MGLN,68.7866666667,0.0,0
2016-07-17,MGLN,68.8333333333,0.0,0
2016-07-18,MGLN,68.88,0.0,1
2016-07-19,MGLN,68.12,0.0,0
2016-07-20,MGLN,68.91,0.0,0
2016-07-21,MGLN,70.22,0.0,0
2016-07-22,MGLN,71.23,0.0,0
2016-07-23,MGLN,71.1033333333,0.0,0
2016-07-24,MGLN,70.9766666667,0.0,0
2016-07-25,MGLN,70.85,0.0,0
2016-07-26,MGLN,71.2,0.0,0
2016-07-27,MGLN,71.25,0.0,0
2016-07-28,MGLN,71.14,0.0,0
2016-07-29,MGLN,68.47,0.0,1
2016-07-30,MGLN,67.5533333333,0.0,0
2016-07-31,MGLN,66.6366666667,0.0,0
2016-08-01,MGLN,65.72,0.0,0
2016-08-02,MGLN,62.62,-0.999999000001,1
2016-08-03,MGLN,61.15,0.0,1
2016-08-04,MGLN,59.1,0.0,1
2016-08-05,MGLN,59.26,0.0,0
2016-08-06,MGLN,59.0933333333,0.0,0
2016-08-07,MGLN,58.9266666667,0.0,0
2016-08-08,MGLN,58.76,0.0,0
2016-08-09,MGLN,58.55,0.0,0
2016-08-10,MGLN,58.41,0.0,0
2016-08-11,MGLN,58.61,0.0,0
2016-08-12,MGLN,59.03,0.0,0
2016-08-13,MGLN,59.1366666667,0.0,0
2016-08-14,MGLN,59.2433333333,0.0,0
2016-08-15,MGLN,59.35,0.0,0
2016-08-16,MGLN,57.89,0.0,0
2016-08-17,MGLN,57.75,0.999999000001,1
2016-08-18,MGLN,58.47,0.0,0
2016-08-19,MGLN,58.53,0.0,0
2016-08-20,MGLN,58.34,0.0,0
2016-08-21,MGLN,58.15,0.0,0
2016-08-22,MGLN,57.96,0.0,0
2016-08-23,MGLN,57.85,0.0,0
2016-08-24,MGLN,57.3,0.0,0
2016-08-25,MGLN,57.24,0.0,0
2016-08-26,MGLN,56.18,0.0,0
2016-08-27,MGLN,56.33,0.0,0
2016-08-28,MGLN,56.48,0.0,0
2016-08-29,MGLN,56.63,0.0,0
2016-08-30,MGLN,56.92,0.0,0
2016-08-31,MGLN,57.12,0.0,0
2016-09-01,MGLN,55.12,0.999999000001,1
2016-09-02,MGLN,55.75,0.0,0
2016-09-03,MGLN,55.4825,0.0,0
2016-09-04,MGLN,55.215,0.0,0
2016-09-05,MGLN,54.9475,0.0,0
2016-09-06,MGLN,54.68,0.0,0
2016-09-07,MGLN,55.13,1.33333222222,1
2016-09-08,MGLN,55.09,0.0,0
2016-09-09,MGLN,54.03,0.0,0
2016-09-10,MGLN,54.1,0.0,0
2016-09-11,MGLN,54.17,0.0,0
2016-09-12,MGLN,54.24,0.0,0
2016-09-13,MGLN,53.19,0.0,0
2016-09-14,MGLN,52.34,0.0,0
2016-09-15,MGLN,53.45,0.0,0
2016-09-16,MGLN,53.85,0.0,0
2016-09-17,MGLN,53.81,0.0,0
2016-09-18,MGLN,53.77,0.0,0
2016-09-19,MGLN,53.73,0.0,0
2016-09-20,MGLN,53.3,0.0,0
2016-09-21,MGLN,53.91,0.0,0
2016-09-22,MGLN,54.84,0.999999000001,1
2016-09-23,MGLN,53.53,0.0,0
2016-09-24,MGLN,53.7366666667,0.0,0
2016-09-25,MGLN,53.9433333333,0.0,0
2016-09-26,MGLN,54.15,0.0,0
2016-09-27,MGLN,54.19,0.0,0
2016-09-28,MGLN,54.36,0.0,0
2016-09-29,MGLN,53.92,0.0,0
2016-09-30,MGLN,53.73,0.0,0
2016-10-01,MGLN,53.5433333333,0.0,0
2016-10-02,MGLN,53.3566666667,0.0,0
2016-10-03,MGLN,53.17,0.0,0
2016-10-04,MGLN,52.56,0.0,0
